Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
GAS,0 days 00:01:13.388000,0 days 00:00:19.166000,0 days 00:00:32.399000,0 days 00:00:21.823000,HARD,2.0,,
GAS,0 days 00:01:10.588000,0 days 00:00:17.523000,0 days 00:00:31.523000,0 days 00:00:21.542000,HARD,3.0,,
GAS,0 days 00:01:10.028000,0 days 00:00:17.546000,0 days 00:00:30.975000,0 days 00:00:21.507000,HARD,4.0,,
GAS,0 days 00:01:10.730000,0 days 00:00:17.870000,0 days 00:00:31.438000,0 days 00:00:21.422000,HARD,5.0,,
GAS,0 days 00:01:10.488000,0 days 00:00:17.771000,0 days 00:00:31.449000,0 days 00:00:21.268000,HARD,6.0,,
GAS,0 days 00:01:10.379000,0 days 00:00:17.762000,0 days 00:00:31.327000,0 days 00:00:21.290000,HARD,7.0,,
GAS,0 days 00:01:10.538000,0 days 00:00:17.734000,0 days 00:00:31.501000,0 days 00:00:21.303000,HARD,8.0,,
GAS,0 days 00:01:10.592000,0 days 00:00:17.767000,0 days 00:00:31.457000,0 days 00:00:21.368000,HARD,9.0,,
GAS,0 days 00:01:10.345000,0 days 00:00:17.734000,0 days 00:00:31.387000,0 days 00:00:21.224000,HARD,10.0,,
GAS,0 days 00:01:10.541000,0 days 00:00:17.749000,0 days 00:00:31.395000,0 days 00:00:21.397000,HARD,11.0,,
GAS,0 days 00:01:10.662000,0 days 00:00:17.823000,0 days 00:00:31.522000,0 days 00:00:21.317000,HARD,12.0,,
GAS,0 days 00:01:10.649000,0 days 00:00:17.820000,0 days 00:00:31.516000,0 days 00:00:21.313000,HARD,13.0,,
GAS,0 days 00:01:10.670000,0 days 00:00:17.806000,0 days 00:00:31.578000,0 days 00:00:21.286000,HARD,14.0,,
GAS,0 days 00:01:11.188000,0 days 00:00:17.821000,0 days 00:00:31.882000,0 days 00:00:21.485000,HARD,15.0,,
GAS,0 days 00:01:10.948000,0 days 00:00:17.881000,0 days 00:00:31.631000,0 days 00:00:21.436000,HARD,16.0,,
GAS,0 days 00:01:10.755000,0 days 00:00:17.813000,0 days 00:00:31.583000,0 days 00:00:21.359000,HARD,17.0,,
GAS,0 days 00:01:11.156000,0 days 00:00:17.801000,0 days 00:00:31.809000,0 days 00:00:21.546000,HARD,18.0,,
GAS,0 days 00:01:10.843000,0 days 00:00:17.784000,0 days 00:00:31.555000,0 days 00:00:21.504000,HARD,19.0,,
GAS,0 days 00:01:11.693000,0 days 00:00:17.793000,0 days 00:00:32.231000,0 days 00:00:21.669000,HARD,20.0,,
GAS,0 days 00:01:11.074000,0 days 00:00:17.872000,0 days 00:00:31.761000,0 days 00:00:21.441000,HARD,21.0,,
GAS,0 days 00:01:11.142000,0 days 00:00:17.945000,0 days 00:00:31.778000,0 days 00:00:21.419000,HARD,22.0,,
GAS,0 days 00:01:11.214000,0 days 00:00:17.847000,0 days 00:00:31.791000,0 days 00:00:21.576000,HARD,23.0,,
